model,transparency,flux_phi0,critical_current_normalized,critical_current_zero_field
interpolation,0.99,6.396396396396398,0.13466025400080026,2.8559244550352774
interpolation,0.99,6.416416416416418,0.136822161842401,2.8559244550352774
interpolation,0.99,6.436436436436438,0.13843124793294553,2.8559244550352774
interpolation,0.99,6.456456456456458,0.13948463379516188,2.8559244550352774
interpolation,0.99,6.476476476476478,0.13998162789811516,2.8559244550352774
interpolation,0.99,6.496496496496498,0.13992371500197565,2.8559244550352774
interpolation,0.99,6.516516516516518,0.1393145371532159,2.8559244550352774
interpolation,0.99,6.536536536536538,0.13815986645238015,2.8559244550352774
interpolation,0.99,6.556556556556558,0.136467569747396,2.8559244550352774
interpolation,0.99,6.576576576576578,0.13424756543547336,2.8559244550352774
interpolation,0.99,6.596596596596598,0.13151177258584607,2.8559244550352774
interpolation,0.99,6.616616616616618,0.12827405262384803,2.8559244550352774
interpolation,0.99,6.636636636636638,0.12455014384398347,2.8559244550352774
interpolation,0.99,6.656656656656658,0.12035758904563981,2.8559244550352774
interpolation,0.99,6.676676676676678,0.11571565660982841,2.8559244550352774
interpolation,0.99,6.696696696696698,0.11064525535870708,2.8559244550352774
interpolation,0.99,6.716716716716718,0.10516884356159123,2.8559244550352774
interpolation,0.99,6.736736736736738,0.09931033247159118,2.8559244550352774
interpolation,0.99,6.756756756756758,0.0930949847958696,2.8559244550352774
interpolation,0.99,6.776776776776778,0.0865493085197271,2.8559244550352774
interpolation,0.99,6.796796796796798,0.07970094652023334,2.8559244550352774
interpolation,0.99,6.816816816816818,0.07257856241889159,2.8559244550352774
interpolation,0.99,6.836836836836838,0.0652117231347802,2.8559244550352774
interpolation,0.99,6.856856856856858,0.05763077860976694,2.8559244550352774
interpolation,0.99,6.876876876876878,0.04986673918566293,2.8559244550352774
interpolation,0.99,6.896896896896898,0.041951151119585355,2.8559244550352774
interpolation,0.99,6.916916916916918,0.0339159707282965,2.8559244550352774
interpolation,0.99,6.936936936936938,0.025793437654895543,2.8559244550352774
interpolation,0.99,6.956956956956958,0.017615947751919468,2.8559244550352774
interpolation,0.99,6.976976976976978,0.009415926073724374,2.8559244550352774
interpolation,0.99,6.996996996996998,0.001225700467926284,2.8559244550352774
interpolation,0.99,7.017017017017018,0.006922623749259486,2.8559244550352774
interpolation,0.99,7.037037037037038,0.014997287555721038,2.8559244550352774
interpolation,0.99,7.057057057057058,0.02296699995469887,2.8559244550352774
interpolation,0.99,7.077077077077078,0.03080105721543,2.8559244550352774
interpolation,0.99,7.097097097097098,0.038469459176055695,2.8559244550352774
interpolation,0.99,7.117117117117118,0.04594302217535868,2.8559244550352774
interpolation,0.99,7.137137137137138,0.053193488195172535,2.8559244550352774
interpolation,0.99,7.157157157157158,0.060193629812110884,2.8559244550352774
interpolation,0.99,7.177177177177178,0.06691735057552507,2.8559244550352774
interpolation,0.99,7.197197197197198,0.07333978044822596,2.8559244550352774
interpolation,0.99,7.217217217217218,0.07943736596744767,2.8559244550352774
interpolation,0.99,7.237237237237238,0.08518795480565472,2.8559244550352774
interpolation,0.99,7.257257257257258,0.09057087443405559,2.8559244550352774
interpolation,0.99,7.277277277277278,0.09556700461595959,2.8559244550352774
interpolation,0.99,7.297297297297298,0.1001588434823167,2.8559244550352774
interpolation,0.99,7.317317317317318,0.1043305669677987,2.8559244550352774
interpolation,0.99,7.337337337337338,0.1080680814125338,2.8559244550352774
interpolation,0.99,7.357357357357358,0.11135906916195445,2.8559244550352774
interpolation,0.99,7.377377377377378,0.11419302702508854,2.8559244550352774
interpolation,0.99,7.397397397397398,0.11656129747988137,2.8559244550352774
interpolation,0.99,7.417417417417418,0.1184570925426845,2.8559244550352774
interpolation,0.99,7.437437437437438,0.11987551024776766,2.8559244550352774
interpolation,0.99,7.457457457457458,0.12081354371150056,2.8559244550352774
interpolation,0.99,7.477477477477478,0.12127008278458926,2.8559244550352774
interpolation,0.99,7.497497497497498,0.12124590832433917,2.8559244550352774
interpolation,0.99,7.517517517517518,0.1207436791472363,2.8559244550352774
interpolation,0.99,7.537537537537538,0.11976791175008694,2.8559244550352774
interpolation,0.99,7.557557557557558,0.11832495291542638,2.8559244550352774
interpolation,0.99,7.577577577577578,0.11642294534379785,2.8559244550352774
interpolation,0.99,7.5975975975975985,0.11407178648171054,2.8559244550352774
interpolation,0.99,7.6176176176176185,0.11128308073951733,2.8559244550352774
interpolation,0.99,7.6376376376376385,0.10807008531800999,2.8559244550352774
interpolation,0.99,7.6576576576576585,0.10444764988612608,2.8559244550352774
interpolation,0.99,7.6776776776776785,0.10043215037470714,2.8559244550352774
interpolation,0.99,7.6976976976976985,0.09604141717266977,2.8559244550352774
interpolation,0.99,7.7177177177177185,0.09129465803215356,2.8559244550352774
interpolation,0.99,7.7377377377377385,0.08621237600814904,2.8559244550352774
interpolation,0.99,7.7577577577577586,0.08081628277568946,2.8559244550352774
interpolation,0.99,7.777777777777779,0.07512920768387173,2.8559244550352774
interpolation,0.99,7.797797797797799,0.06917500292068546,2.8559244550352774
interpolation,0.99,7.817817817817819,0.06297844517584016,2.8559244550352774
interpolation,0.99,7.837837837837839,0.05656513420041861,2.8559244550352774
interpolation,0.99,7.857857857857859,0.04996138867225062,2.8559244550352774
interpolation,0.99,7.877877877877879,0.04319413978432591,2.8559244550352774
interpolation,0.99,7.897897897897899,0.036290822980348456,2.8559244550352774
interpolation,0.99,7.917917917917919,0.02927926826664859,2.8559244550352774
interpolation,0.99,7.937937937937939,0.022187589533100318,2.8559244550352774
interpolation,0.99,7.957957957957959,0.015044073317448451,2.8559244550352774
interpolation,0.99,7.977977977977979,0.007877067447500871,2.8559244550352774
interpolation,0.99,7.997997997997999,0.0007148699940432824,2.8559244550352774
interpolation,0.99,8.018018018018019,0.006414381035949473,2.8559244550352774
interpolation,0.99,8.038038038038039,0.013482816841145407,2.8559244550352774
interpolation,0.99,8.058058058058059,0.020462945384607165,2.8559244550352774
interpolation,0.99,8.078078078078079,0.027327756959448547,2.8559244550352774
interpolation,0.99,8.098098098098099,0.0340508273610568,2.8559244550352774
interpolation,0.99,8.118118118118119,0.04060641827669037,2.8559244550352774
interpolation,0.99,8.138138138138139,0.04696957451588432,2.8559244550352774
interpolation,0.99,8.158158158158159,0.053116217719102216,2.8559244550352774
interpolation,0.99,8.178178178178179,0.05902323619742134,2.8559244550352774
interpolation,0.99,8.198198198198199,0.0646685705726471,2.8559244550352774
interpolation,0.99,8.218218218218219,0.07003129490508117,2.8559244550352774
interpolation,0.99,8.238238238238239,0.0750916930150988,2.8559244550352774
interpolation,0.99,8.258258258258259,0.0798313297246907,2.8559244550352774
interpolation,0.99,8.278278278278279,0.08423311676608096,2.8559244550352774
interpolation,0.99,8.298298298298299,0.08828137312637316,2.8559244550352774
interpolation,0.99,8.318318318318319,0.09196187961981343,2.8559244550352774
interpolation,0.99,8.338338338338339,0.09526192750259123,2.8559244550352774
interpolation,0.99,8.358358358358359,0.09817036096905336,2.8559244550352774
interpolation,0.99,8.378378378378379,0.10067761339266143,2.8559244550352774
interpolation,0.99,8.398398398398399,0.10277573719990665,2.8559244550352774
interpolation,0.99,8.418418418418419,0.10445842729059451,2.8559244550352774
interpolation,0.99,8.438438438438439,0.10572103794333487,2.8559244550352774
interpolation,0.99,8.458458458458459,0.10656059317061516,2.8559244550352774
interpolation,0.99,8.478478478478479,0.10697579051340517,2.8559244550352774
interpolation,0.99,8.498498498498499,0.106966998290732,2.8559244550352774
interpolation,0.99,8.518518518518519,0.10653624634498399,2.8559244550352774
interpolation,0.99,8.538538538538539,0.10568721034875171,2.8559244550352774
interpolation,0.99,8.558558558558559,0.10442518976369658,2.8559244550352774
interpolation,0.99,8.578578578578579,0.10275707956616188,2.8559244550352774
interpolation,0.99,8.598598598598599,0.1006913358779131,2.8559244550352774
interpolation,0.99,8.618618618618619,0.09823793566342719,2.8559244550352774
interpolation,0.99,8.63863863863864,0.0954083306774568,2.8559244550352774
interpolation,0.99,8.65865865865866,0.0922153958680922,2.8559244550352774
interpolation,0.99,8.67867867867868,0.08867337246115221,2.8559244550352774
interpolation,0.99,8.6986986986987,0.08479780597137737,2.8559244550352774
interpolation,0.99,8.71871871871872,0.08060547940451031,2.8559244550352774
interpolation,0.99,8.73873873873874,0.07611434193184412,2.8559244550352774
interpolation,0.99,8.75875875875876,0.07134343333516367,2.8559244550352774
interpolation,0.99,8.77877877877878,0.06631280453511164,2.8559244550352774
interpolation,0.99,8.7987987987988,0.061043434529846834,2.8559244550352774
interpolation,0.99,8.81881881881882,0.05555714408336714,2.8559244550352774
interpolation,0.99,8.83883883883884,0.049876506514014214,2.8559244550352774
interpolation,0.99,8.85885885885886,0.04402475594339911,2.8559244550352774
interpolation,0.99,8.87887887887888,0.03802569337429257,2.8559244550352774
interpolation,0.99,8.8988988988989,0.03190359097284839,2.8559244550352774
interpolation,0.99,8.91891891891892,0.02568309493587658,2.8559244550352774
interpolation,0.99,8.93893893893894,0.0193891273277309,2.8559244550352774
interpolation,0.99,8.95895895895896,0.013046787273713598,2.8559244550352774
interpolation,0.99,8.97897897897898,0.006681251897738359,2.8559244550352774
interpolation,0.99,8.998998998999,0.00031767739130367326,2.8559244550352774
interpolation,0.99,9.01901901901902,0.00601889940133282,2.8559244550352774
interpolation,0.99,9.03903903903904,0.01230365850055339,2.8559244550352774
interpolation,0.99,9.05905905905906,0.01851209303524493,2.8559244550352774
interpolation,0.99,9.07907907907908,0.024620103843581972,2.8559244550352774
interpolation,0.99,9.0990990990991,0.030604092069137105,2.8559244550352774
interpolation,0.99,9.11911911911912,0.0364410494000727,2.8559244550352774
interpolation,0.99,9.13913913913914,0.042108645609816274,2.8559244550352774
interpolation,0.99,9.15915915915916,0.04758531306956984,2.8559244550352774
interpolation,0.99,9.17917917917918,0.05285032791617146,2.8559244550352774
interpolation,0.99,9.1991991991992,0.057883887573173184,2.8559244550352774
interpolation,0.99,9.21921921921922,0.06266718433844966,2.8559244550352774
interpolation,0.99,9.23923923923924,0.06718247476816719,2.8559244550352774
interpolation,0.99,9.25925925925926,0.0714131446044182,2.8559244550352774
interpolation,0.99,9.27927927927928,0.0753437690122256,2.8559244550352774
interpolation,0.99,9.2992992992993,0.07896016791084813,2.8559244550352774
interpolation,0.99,9.31931931931932,0.08224945620430021,2.8559244550352774
interpolation,0.99,9.33933933933934,0.085200088736661,2.8559244550352774
interpolation,0.99,9.35935935935936,0.08780189981899428,2.8559244550352774
interpolation,0.99,9.37937937937938,0.09004613719646666,2.8559244550352774
interpolation,0.99,9.3993993993994,0.09192549034642664,2.8559244550352774
interpolation,0.99,9.41941941941942,0.09343411302072406,2.8559244550352774
interpolation,0.99,9.43943943943944,0.09456763996831023,2.8559244550352774
interpolation,0.99,9.45945945945946,0.09532319779707359,2.8559244550352774
interpolation,0.99,9.47947947947948,0.0956994099568485,2.8559244550352774
interpolation,0.99,9.4994994994995,0.09569639584849639,2.8559244550352774
interpolation,0.99,9.51951951951952,0.09531576408680408,2.8559244550352774
interpolation,0.99,9.53953953953954,0.09456059996759479,2.8559244550352774
interpolation,0.99,9.55955955955956,0.09343544721180756,2.8559244550352774
interpolation,0.99,9.57957957957958,0.09194628408129034,2.8559244550352774
interpolation,0.99,9.5995995995996,0.09010049398258578,2.8559244550352774
interpolation,0.99,9.61961961961962,0.087906830695982,2.8559244550352774
interpolation,0.99,9.63963963963964,0.08537537838747997,2.8559244550352774
interpolation,0.99,9.65965965965966,0.0825175065810123,2.8559244550352774
interpolation,0.99,9.67967967967968,0.07934582028716447,2.8559244550352774
interpolation,0.99,9.6996996996997,0.07587410550272854,2.8559244550352774
interpolation,0.99,9.71971971971972,0.07211727031259116,2.8559244550352774
interpolation,0.99,9.73973973973974,0.06809128184166802,2.8559244550352774
interpolation,0.99,9.75975975975976,0.06381309931976852,2.8559244550352774
interpolation,0.99,9.77977977977978,0.05930060353637787,2.8559244550352774
interpolation,0.99,9.7997997997998,0.05457252297530456,2.8559244550352774
interpolation,0.99,9.81981981981982,0.04964835693092814,2.8559244550352774
interpolation,0.99,9.83983983983984,0.04454829591834703,2.8559244550352774
interpolation,0.99,9.85985985985986,0.039293139699041794,2.8559244550352774
interpolation,0.99,9.87987987987988,0.0339042132516832,2.8559244550352774
interpolation,0.99,9.8998998998999,0.02840328102443367,2.8559244550352774
interpolation,0.99,9.91991991991992,0.02281245981046039,2.8559244550352774
interpolation,0.99,9.93993993993994,0.017154130592405444,2.8559244550352774
interpolation,0.99,9.95995995995996,0.011450849704220585,2.8559244550352774
interpolation,0.99,9.97997997997998,0.005725259660079224,2.8559244550352774
interpolation,0.99,10.0,1.1132884266421768e-16,2.8559244550352774
scattering,0.01,-10.0,4.527583199244728e-18,0.1161463217571547
scattering,0.01,-9.97997997997998,0.00023283803934323805,0.1161463217571547
scattering,0.01,-9.95995995995996,0.0004656895149289919,0.1161463217571547
scattering,0.01,-9.93993993993994,0.0006976337093710564,0.1161463217571547
scattering,0.01,-9.91991991991992,0.0009277497843286488,0.1161463217571547
scattering,0.01,-9.8998998998999,0.0011551204062861004,0.1161463217571547
scattering,0.01,-9.87987987987988,0.001378835373012184,0.1161463217571547
scattering,0.01,-9.85985985985986,0.001597995226479954,0.1161463217571547
scattering,0.01,-9.83983983983984,0.0018117148380247907,0.1161463217571547
scattering,0.01,-9.81981981981982,0.0020191269515714176,0.1161463217571547
scattering,0.01,-9.7997997997998,0.002219385670868926,0.1161463217571547
scattering,0.01,-9.77977977977978,0.002411669876836617,0.1161463217571547
scattering,0.01,-9.75975975975976,0.002595186561341852,0.1161463217571547
scattering,0.01,-9.73973973973974,0.002769174064004361,0.1161463217571547
scattering,0.01,-9.71971971971972,0.0029329051989473746,0.1161463217571547
scattering,0.01,-9.6996996996997,0.0030856902587948027,0.1161463217571547
scattering,0.01,-9.67967967967968,0.0032268798836433306,0.1161463217571547
scattering,0.01,-9.65965965965966,0.003355867783217675,0.1161463217571547
scattering,0.01,-9.63963963963964,0.0034720933009443323,0.1161463217571547
scattering,0.01,-9.61961961961962,0.003575043809252696,0.1161463217571547
